source_file,source_row_number,company_name,tweet_id,tweet_url,created_at,text,humor_presence_binary,original_presence_value,label_source_detail,dedupe_key,usable_row,exclude_reason,duplicate_of_source_file,duplicate_key
20260615wendy's/result/wendys_full_sample_four_type_humor_predictions.csv,2,Wendy's,2065192194277818396,https://x.com/Wendys/status/2065192194277818396,Thu Jun 11 21:59:23 +0000 2026,if u dress up i will love u forever. Come experience the most bananas drive-thru ever. https://t.co/FDvzC4JTr1,1,1,final_humor_binary,tweet_id:2065192194277818396,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2065192194277818396
20260615wendy's/result/wendys_human168_tfidf_logreg_error_audit.csv,2,Wendy's,2065192194277818396,https://x.com/Wendys/status/2065192194277818396,Thu Jun 11 21:59:23 +0000 2026,if u dress up i will love u forever. Come experience the most bananas drive-thru ever. https://t.co/FDvzC4JTr1,1,1,human_humor_binary,tweet_id:2065192194277818396,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2065192194277818396
20260615wendy's/result/wendys_humor_review_sheet.csv,2,Wendy's,2065192194277818396,https://x.com/Wendys/status/2065192194277818396,Thu Jun 11 21:59:23 +0000 2026,if u dress up i will love u forever. Come experience the most bananas drive-thru ever. https://t.co/FDvzC4JTr1,1,1,human_humor_binary,tweet_id:2065192194277818396,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2065192194277818396
20260615wendy's/result/wendys_model_based_humor_type_full_predictions.csv,2,Wendy's,2065192194277818396,https://x.com/Wendys/status/2065192194277818396,Thu Jun 11 21:59:23 +0000 2026,if u dress up i will love u forever. Come experience the most bananas drive-thru ever. https://t.co/FDvzC4JTr1,1,1,final_humor_binary,tweet_id:2065192194277818396,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2065192194277818396
20260615wendy's/result/wendys_final_humor_presence_full_predictions.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h1_literature_post_format_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h1_simple_ols_ttest_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h1_three_post_format_combinations_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h1_time_fe_combinations_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h1_time_fe_only_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h2_coder1_priority_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h2_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_h2_four_type_humor_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/data/wendys_model_based_humor_type_dataset.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_final_humor_presence_oof_error_audit.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_final_humor_type_coder1_priority_audit.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_full_sample_four_type_humor_predictions.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_human168_tfidf_logreg_error_audit.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,human_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_humor_review_sheet.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,human_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_model_based_humor_type_full_predictions.csv,3,Wendy's,2064726596179706275,https://x.com/Wendys/status/2064726596179706275,Wed Jun 10 15:09:15 +0000 2026,Her: Gimme 10 Me: minutes or nuggets?,1,1,final_humor_binary,tweet_id:2064726596179706275,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064726596179706275
20260615wendy's/result/wendys_final_humor_presence_full_predictions.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h1_literature_post_format_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h1_simple_ols_ttest_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h1_three_post_format_combinations_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h1_time_fe_combinations_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h1_time_fe_only_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h2_coder1_priority_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/data/wendys_h2_dataset.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_final_humor_presence_oof_error_audit.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_full_sample_four_type_humor_predictions.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_human168_tfidf_logreg_error_audit.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,human_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_humor_review_sheet.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,human_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_model_based_humor_type_full_predictions.csv,4,Wendy's,2064504139749417369,https://x.com/Wendys/status/2064504139749417369,Wed Jun 10 00:25:18 +0000 2026,What does one wear to meet a minion,0,0,final_humor_binary,tweet_id:2064504139749417369,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2064504139749417369
20260615wendy's/result/wendys_final_humor_presence_full_predictions.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h1_literature_post_format_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h1_simple_ols_ttest_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h1_three_post_format_combinations_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h1_time_fe_combinations_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h1_time_fe_only_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h2_coder1_priority_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/data/wendys_h2_dataset.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_final_humor_presence_oof_error_audit.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_full_sample_four_type_humor_predictions.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_human168_tfidf_logreg_error_audit.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,human_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_humor_review_sheet.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,human_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_model_based_humor_type_full_predictions.csv,5,Wendy's,2063002561263640786,https://x.com/Wendys/status/2063002561263640786,Fri Jun 05 20:58:33 +0000 2026,"The KPIs, ROIs, and LOLs are about to go off the charts. Congratulations to our NEW Chief Tasting Officer Amber Luster 🎉🎉🎉 We can’t wait to see all the incredible things you do with your title. And thank you to all our fans who submitted an application❤️ https://t.co/WxU0LzL72Z",0,0,final_humor_binary,tweet_id:2063002561263640786,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2063002561263640786
20260615wendy's/result/wendys_final_humor_presence_full_predictions.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h1_literature_post_format_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h1_simple_ols_ttest_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h1_three_post_format_combinations_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h1_time_fe_combinations_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h1_time_fe_only_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
20260615wendy's/data/wendys_h2_coder1_priority_dataset.csv,6,Wendy's,2061565494453555359,https://x.com/Wendys/status/2061565494453555359,Mon Jun 01 21:48:10 +0000 2026,"Came for a Frosty, stayed for the door to the backrooms https://t.co/0BMCyHc7XK",1,1,final_humor_binary,tweet_id:2061565494453555359,yes,,20260615wendy's/data/wendys_final_humor_presence_dataset.csv,tweet_id:2061565494453555359
