company_name,ticker,cik,period,filing_date,target_report_year,alignment_type,recommended_main_alignment,same_month_alignment,prefiling_lag_1m_alignment,prefiling_lag_3m_alignment,CAR_m1_p1,CAR_m3_p3,CAR_m5_p5,join_ready_for_CAR_m1_p1,join_ready_for_CAR_m3_p3,join_ready_for_CAR_m5_p5,humor_share,humor_count,log_humor_count,humor_presence_any,humor_share_ambiguity_as_zero,humor_share_ambiguity_excluded,humor_share_ambiguity_as_missing,aggressive_share,affiliative_share,self_enhancing_share,self_defeating_share,rare_negative_humor_share,aggressive_humor_usage_intensity,aggressive_humor_usage_intensity_sq,total_posts,ambiguity_rate,high_ambiguity_flag,source_x_handle_count,naics_sector_code,naics_sector_name,industry_homogeneity_control,CAR_m3_p3_complete_window,CAR_m5_p5_complete_window,ar_computation_status,hc_log_humor_count,hc_humor_count,hc_humor_presence_any,hc_humor_share,hc_v2_aggressive_candidate_count,hc_log_v2_aggressive_candidate,hc_v2_aggressive_candidate_presence,hc_v2_aggressive_candidate_share,hc_v2_aggressive_candidate_intensity,hc_rare_class_candidate_count,hc_log_rare_class_candidate,hc_rare_class_candidate_presence,hc_rare_class_candidate_share,hc_rare_class_candidate_intensity,hc_negative_humor_count,hc_negative_humor_presence_any,hc_negative_humor_share,hc_negative_humor_intensity,hc_aggressive_count,hc_aggressive_presence,hc_log_aggressive,hc_aggressive_share_among_humor,hc_v1v2_disagreement_count,hc_v1v2_disagreement_presence,humor_prob_sum,humor_prob_mean,aggressive_prob_sum,aggressive_prob_mean,aggressive_prob_max,ambiguity_adjusted_humor_share,aggressive_prob_intensity,negative_humor_presence_any_post,top_k_aggressive_score,_total_posts_fc,aggressive_candidate_score_sum,aggressive_candidate_score_mean,aggressive_candidate_score_max,sd_candidate_score_sum,sd_candidate_score_mean,sd_candidate_score_max,_humor_count_fc,_ambiguous_count_fc,top_k_aggressive_type_confidence,aggressive_prob_sum_legacy,aggressive_prob_mean_legacy,aggressive_prob_max_legacy,aggressive_prob_intensity_legacy,top_k_aggressive_score_legacy,aggressive_candidate_score_intensity_bounded,hc_v2_aggressive_candidate_intensity_bounded,hc_rare_class_candidate_intensity_bounded,hc_v2_aggressive_candidate_ratio_to_hard_humor,sd_candidate_score_intensity_bounded
CVS Health,CVS,64803,2026-02,2026-02-10,2025,same_month,same_month (caution: simultaneity risk),True,False,False,-0.022546,0.03291834,0.01696335,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,44-45,Retail Trade,44-45,True,True,computed,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,1,0.622757,0.622757,0.0,0.0,0.0,0.622757,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capital One Financial,COF,927628,2023-11,2024-02-23,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.026391,-0.01245954,-0.02101587,True,True,True,0.095238,2,1.098612,1,0.095238,0.181818,0.095238,0.047619,0.047619,0.0,0.0,0.047619,0.047619,0.002267569,21,0.47619,0,1,52,Finance and Insurance,52,True,True,computed,1.0986122886681096,2,1,0.095238,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0.0476190476190476,0.5,1,1,0.6931471805599453,0.5,8,1,12.333627,0.5873155714285714,0.688300741160705,0.0327762257695573,0.62,0.5873155714285714,0.3441503705803525,1,0.62,21,0.45463390116070507,0.021649233388605003,0.38633315999999995,0.02666981321513246,0.0012699911054824982,0.0028264007834243893,2,10,0.62,0.688300741160705,0.0327762257695573,0.62,0.3441503705803525,0.62,0.021649233388605003,0.0,0.0,0.0,0.0012699911054824982
Capital One Financial,COF,927628,2025-01,2025-02-20,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.006463,0.01099477,0.02379048,True,True,True,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.8,1,1,52,Finance and Insurance,52,True,True,computed,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,5.537580999999999,0.5537580999999999,0.0506047288939284,0.0050604728893928,0.0071305942686321,0.5537580999999999,0.0,0,0.0,10,0.050604728893928454,0.005060472889392846,0.0071305942686321,0.01975994175858159,0.0019759941758581588,0.0027843272858468202,0,8,0.0,0.0506047288939284,0.0050604728893928,0.0071305942686321,0.0,0.0,0.005060472889392846,0.0,0.0,0.0,0.0019759941758581588
Capital One Financial,COF,927628,2025-02,2025-02-20,2024,same_month,same_month (caution: simultaneity risk),True,False,False,0.006463,0.01099477,0.02379048,True,True,True,0.5,1,0.693147,1,0.5,1.0,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,0.5,1,1,52,Finance and Insurance,52,True,True,computed,0.6931471805599453,1,1,0.5,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,1.281248,0.640624,0.0061027827028141,0.003051391351407,0.0061027827028141,0.640624,0.0061027827028141,0,0.0,2,0.006102782702814142,0.003051391351407071,0.006102782702814142,0.002382991341098856,0.001191495670549428,0.002382991341098856,1,1,0.0,0.0061027827028141,0.003051391351407,0.0061027827028141,0.0061027827028141,0.0,0.003051391351407071,0.0,0.0,0.0,0.001191495670549428
Capital One Financial,COF,927628,2026-02,2026-02-19,2025,same_month,same_month (caution: simultaneity risk),True,False,False,-0.003245,-0.06110078,-0.04382289,True,True,True,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,1,1,52,Finance and Insurance,52,True,True,computed,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,1.244956,0.622478,0.0064301216369446,0.0032150608184723,0.0064301216369446,0.622478,0.0,0,0.0,2,0.006430121636944644,0.003215060818472322,0.006430121636944644,0.002510809401092671,0.0012554047005463355,0.002510809401092671,0,1,0.0,0.0064301216369446,0.0032150608184723,0.0064301216369446,0.0,0.0,0.003215060818472322,0.0,0.0,0.0,0.0012554047005463355
Cardinal Health,CAH,721371,2023-05,2023-08-15,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.019706,-0.06852686,-0.07740458,True,True,True,0.03125,1,0.693147,1,0.03125,0.071429,,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,32,0.5625,1,1,42,Wholesale Trade,42,True,True,computed,0.6931471805599453,1,1,0.03125,1,0.6931471805599453,1,0.03125,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,19.06536,0.5957925000000001,0.120692017833213,0.0037716255572879,0.0081241382331718,0.5957925000000001,0.120692017833213,0,0.0,32,0.12069201783321307,0.0037716255572879083,0.008124138233171837,0.04712735934439749,0.0014727299795124216,0.0031722825481909083,1,18,0.0,0.120692017833213,0.0037716255572879,0.0081241382331718,0.120692017833213,0.0,0.0037716255572879083,0.03125,0.0,1.0,0.0014727299795124216
Cardinal Health,CAH,721371,2023-06,2023-08-15,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.019706,-0.06852686,-0.07740458,True,True,True,0.085714,3,1.386294,1,0.085714,0.142857,0.085714,0.0,0.057143,0.028571,0.0,0.0,0.0,0.0,35,0.4,0,1,42,Wholesale Trade,42,True,True,computed,1.3862943611198906,3,1,0.085714,1,0.6931471805599453,1,0.0285714285714285,0.3333333333333333,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,22.504639,0.6429896857142857,0.1014389511390578,0.0028982557468302,0.0080184346974538,0.6429896857142857,0.0338129837130192,0,0.0,35,0.10143895113905782,0.0028982557468302233,0.00801843469745387,0.03960949520667972,0.0011316998630479921,0.0031310078342438926,3,14,0.0,0.1014389511390578,0.0028982557468302,0.0080184346974538,0.0338129837130192,0.0,0.0028982557468302233,0.02857142857142857,0.0,0.3333333333333333,0.0011316998630479921
Cardinal Health,CAH,721371,2023-07,2023-08-15,2023,prefiling_lag_1m,prefiling_lag_1m,False,True,True,-0.019706,-0.06852686,-0.07740458,True,True,True,0.166667,4,1.609438,1,0.166667,0.307692,0.166667,0.0,0.041667,0.125,0.0,0.0,0.0,0.0,24,0.458333,0,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.166667,1,0.6931471805599453,1,0.0416666666666666,0.25,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,15.30905,0.6378770833333333,0.0755260854551077,0.0031469202272961,0.0074788444490258,0.6378770833333333,0.0188815213637769,0,0.0,24,0.07552608545510771,0.0031469202272961547,0.007478844449025873,0.029491138130089682,0.0012287974220870702,0.0029203106896196268,4,11,0.0,0.0755260854551077,0.0031469202272961,0.0074788444490258,0.0188815213637769,0.0,0.0031469202272961547,0.041666666666666664,0.0,0.25,0.0012287974220870702
Cardinal Health,CAH,721371,2023-08,2023-08-15,2023,same_month,same_month (caution: simultaneity risk),True,False,False,-0.019706,-0.06852686,-0.07740458,True,True,True,0.263158,5,1.791759,1,0.263158,0.555556,,0.0,0.157895,0.105263,0.0,0.0,0.0,0.0,19,0.526316,1,1,42,Wholesale Trade,42,True,True,computed,1.791759469228055,5,1,0.263158,1,0.6931471805599453,1,0.0526315789473684,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,12.354975,0.6502618421052632,0.0705124734563447,0.0037111828134918,0.0086473523348108,0.6502618421052632,0.0141024946912689,0,0.0,19,0.0705124734563447,0.0037111828134918264,0.008647352334810843,0.027533442016286984,0.001449128527172999,0.00337658519740233,5,10,0.0,0.0705124734563447,0.0037111828134918,0.0086473523348108,0.0141024946912689,0.0,0.0037111828134918264,0.05263157894736842,0.0,0.2,0.001449128527172999
Cardinal Health,CAH,721371,2024-05,2024-08-14,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.066227,0.09860376,0.08889062,True,True,True,0.210526,4,1.609438,1,0.210526,0.363636,0.210526,0.0,0.052632,0.157895,0.0,0.0,0.0,0.0,19,0.421053,0,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.210526,1,0.6931471805599453,1,0.0526315789473684,0.25,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,11.821618,0.6221904210526317,0.0565770219564993,0.0029777379977104,0.007646361715287,0.6221904210526317,0.0141442554891248,0,0.0,19,0.05657702195649932,0.0029777379977104904,0.007646361715287084,0.022091980002061643,0.0011627357895821918,0.00298572219358829,4,8,0.0,0.0565770219564993,0.0029777379977104,0.007646361715287,0.0141442554891248,0.0,0.0029777379977104904,0.05263157894736842,0.0,0.25,0.0011627357895821918
Cardinal Health,CAH,721371,2024-06,2024-08-14,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.066227,0.09860376,0.08889062,True,True,True,0.235294,4,1.609438,1,0.235294,0.444444,0.235294,0.0,0.117647,0.117647,0.0,0.0,0.0,0.0,17,0.470588,0,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.235294,1,0.6931471805599453,1,0.0588235294117647,0.25,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,10.975983,0.6456460588235293,0.0554657385836511,0.0032626905049206,0.0083812751262756,0.6456460588235293,0.0138664346459127,0,0.0,17,0.05546573858365117,0.003262690504920657,0.008381275126275642,0.02165805030409236,0.0012740029590642566,0.003272688382640965,4,8,0.0,0.0554657385836511,0.0032626905049206,0.0083812751262756,0.0138664346459127,0.0,0.003262690504920657,0.058823529411764705,0.0,0.25,0.0012740029590642566
Cardinal Health,CAH,721371,2024-07,2024-08-14,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.066227,0.09860376,0.08889062,True,True,True,0.192308,5,1.791759,1,0.192308,0.294118,0.192308,0.0,0.038462,0.153846,0.0,0.0,0.0,0.0,26,0.346154,0,1,42,Wholesale Trade,42,True,True,computed,1.791759469228055,5,1,0.192308,1,0.6931471805599453,1,0.0384615384615384,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,16.840909,0.6477272692307692,0.0658534434594371,0.0025328247484398,0.0087322095660241,0.6477272692307692,0.0131706886918874,0,0.0,26,0.06585344345943717,0.002532824748439891,0.00873220956602412,0.02571420173178023,0.0009890077589146241,0.0034097199257808472,5,9,0.0,0.0658534434594371,0.0025328247484398,0.0087322095660241,0.0131706886918874,0.0,0.002532824748439891,0.038461538461538464,0.0,0.2,0.0009890077589146241
Cardinal Health,CAH,721371,2024-08,2024-08-14,2024,same_month,same_month (caution: simultaneity risk),True,False,False,0.066227,0.09860376,0.08889062,True,True,True,0.307692,4,1.609438,1,0.307692,0.444444,0.307692,0.0,0.153846,0.153846,0.0,0.0,0.0,0.0,13,0.307692,0,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.307692,1,0.6931471805599453,1,0.0769230769230769,0.25,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,8.477183,0.652091,0.029618301721472,0.0022783309016516,0.0081544227399237,0.652091,0.007404575430368,0,0.0,13,0.029618301721472014,0.0022783309016516933,0.00815442273992372,0.011565241624574786,0.0008896339711211374,0.0031841079270178334,4,4,0.0,0.029618301721472,0.0022783309016516,0.0081544227399237,0.007404575430368,0.0,0.0022783309016516933,0.07692307692307693,0.0,0.25,0.0008896339711211374
Cardinal Health,CAH,721371,2025-05,2025-08-12,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,-0.072525,-0.06761858,-0.09099781,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,42,Wholesale Trade,42,True,True,computed,0.0,0,0,0.0,1,0.6931471805599453,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.586498,0.586498,0.0,0.0,0.0,0.586498,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cardinal Health,CAH,721371,2025-08,2025-08-12,2025,same_month,same_month (caution: simultaneity risk),True,False,False,-0.072525,-0.06761858,-0.09099781,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,42,Wholesale Trade,42,True,True,computed,0.0,0,0,0.0,1,0.6931471805599453,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.61339,0.61339,0.0,0.0,0.0,0.61339,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cencora,COR,1140859,2023-08,2023-11-21,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.019347,0.03611609,-0.01187113,True,True,True,0.210526,4,1.609438,1,0.210526,0.5,,0.0,0.105263,0.105263,0.0,0.0,0.0,0.0,19,0.578947,1,1,42,Wholesale Trade,42,True,True,computed,1.6094379124341005,4,1,0.210526,3,1.3862943611198906,1,0.1578947368421052,0.75,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,12.185667,0.6413508947368421,0.0749413282135862,0.003944280432294,0.0079692737862076,0.6413508947368421,0.0187353320533965,0,0.0,19,0.07494132821358622,0.003944280432294012,0.007969273786207607,0.029262804350067007,0.0015401475973719477,0.0031118116689001136,4,11,0.0,0.0749413282135862,0.003944280432294,0.0079692737862076,0.0187353320533965,0.0,0.003944280432294012,0.15789473684210525,0.0,0.75,0.0015401475973719477
Cencora,COR,1140859,2023-09,2023-11-21,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.019347,0.03611609,-0.01187113,True,True,True,0.5,5,1.791759,1,0.5,0.625,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,10,0.2,0,1,42,Wholesale Trade,42,True,True,computed,1.791759469228055,5,1,0.5,3,1.3862943611198906,1,0.3,0.6,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,6.36859,0.6368590000000001,0.0139791464797443,0.0013979146479744,0.0074494474796412,0.6368590000000001,0.0027958292959488,0,0.0,10,0.013979146479744357,0.0013979146479744357,0.007449447479641274,0.005458523863519225,0.0005458523863519225,0.0029088318730027835,5,2,0.0,0.0139791464797443,0.0013979146479744,0.0074494474796412,0.0027958292959488,0.0,0.0013979146479744357,0.3,0.0,0.6,0.0005458523863519225
Cencora,COR,1140859,2023-10,2023-11-21,2023,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.019347,0.03611609,-0.01187113,True,True,True,0.444444,8,2.197225,1,0.444444,0.8,0.444444,0.055556,0.222222,0.166667,0.0,0.055556,0.055556,0.003086469,18,0.444444,0,1,42,Wholesale Trade,42,True,True,computed,2.19722457733622,8,1,0.444444,3,1.3862943611198906,1,0.1666666666666666,0.375,0,0.0,0,0.0,0.0,1,1,0.0555555555555555,0.125,1,1,0.6931471805599453,0.125,4,1,12.16608,0.6758933333333333,0.8586698891866819,0.0477038827325934,0.8,0.6758933333333333,0.1073337361483352,1,0.8,18,0.6143874891866818,0.03413263828814899,0.5557176,0.022909194825275744,0.0012727330458486524,0.0034123149159880424,8,8,0.8,0.8586698891866819,0.0477038827325934,0.8,0.1073337361483352,0.8,0.03413263828814899,0.16666666666666666,0.0,0.375,0.0012727330458486524
Cencora,COR,1140859,2023-11,2023-11-21,2023,same_month,same_month (caution: simultaneity risk),True,False,False,0.019347,0.03611609,-0.01187113,True,True,True,0.176471,3,1.386294,1,0.176471,0.428571,,0.0,0.058824,0.117647,0.0,0.0,0.0,0.0,17,0.588235,1,1,42,Wholesale Trade,42,True,True,computed,1.3862943611198906,3,1,0.176471,3,1.3862943611198906,1,0.1764705882352941,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,11.661953,0.6859972352941177,0.0756264745902484,0.0044486161523675,0.0083308262034841,0.6859972352941177,0.0252088248634161,0,0.0,17,0.07562647459024842,0.004448616152367554,0.008330826203484175,0.029530337697144627,0.001737078688067331,0.0032529892794557263,3,10,0.0,0.0756264745902484,0.0044486161523675,0.0083308262034841,0.0252088248634161,0.0,0.004448616152367554,0.17647058823529413,0.0,1.0,0.001737078688067331
Cencora,COR,1140859,2024-08,2024-11-26,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.016848,0.02263246,0.01525944,True,True,True,0.181818,2,1.098612,1,0.181818,0.4,,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,11,0.545455,1,1,42,Wholesale Trade,42,True,True,computed,1.0986122886681096,2,1,0.181818,3,1.3862943611198906,1,0.2727272727272727,1.5,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,7.190233,0.6536575454545455,0.0425824301618389,0.0038711300147126,0.008209471703948,0.6536575454545455,0.0212912150809194,0,0.0,11,0.042582430161838984,0.0038711300147126347,0.008209471703948045,0.016627425110813318,0.0015115841009830289,0.0032056032367797135,2,6,0.0,0.0425824301618389,0.0038711300147126,0.008209471703948,0.0212912150809194,0.0,0.0038711300147126347,0.2727272727272727,0.0,1.5,0.0015115841009830289
Cencora,COR,1140859,2024-09,2024-11-26,2024,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.016848,0.02263246,0.01525944,True,True,True,0.0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1,1,42,Wholesale Trade,42,True,True,computed,0.0,0,0,0.0,3,1.3862943611198906,1,0.3,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,6.815602,0.6815602000000001,0.0737695299453664,0.0073769529945366,0.0085083986186991,0.6815602000000001,0.0,0,0.0,10,0.07376952994536645,0.007376952994536645,0.008508398618699103,0.028805245026285953,0.002880524502628595,0.003322327079682507,0,10,0.0,0.0737695299453664,0.0073769529945366,0.0085083986186991,0.0,0.0,0.007376952994536645,0.3,0.0,0.0,0.002880524502628595
Cencora,COR,1140859,2024-10,2024-11-26,2024,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.016848,0.02263246,0.01525944,True,True,True,0.5,3,1.386294,1,0.5,0.6,0.5,0.0,0.333333,0.166667,0.0,0.0,0.0,0.0,6,0.166667,0,1,42,Wholesale Trade,42,True,True,computed,1.3862943611198906,3,1,0.5,3,1.3862943611198906,1,0.5,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,4.130925,0.6884874999999999,0.0070745495309761,0.001179091588496,0.0070745495309761,0.6884874999999999,0.002358183176992,0,0.0,6,0.007074549530976188,0.0011790915884960314,0.007074549530976188,0.002762443150190702,0.0004604071916984504,0.002762443150190702,3,1,0.0,0.0070745495309761,0.001179091588496,0.0070745495309761,0.002358183176992,0.0,0.0011790915884960314,0.5,0.0,1.0,0.0004604071916984504
Cencora,COR,1140859,2024-11,2024-11-26,2024,same_month,same_month (caution: simultaneity risk),True,False,False,0.016848,0.02263246,0.01525944,True,True,True,0.111111,1,0.693147,1,0.111111,0.25,,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,9,0.555556,1,1,42,Wholesale Trade,42,True,True,computed,0.6931471805599453,1,1,0.111111,3,1.3862943611198906,1,0.3333333333333333,3.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,5.754523,0.6393914444444444,0.0350579641274095,0.0038953293474899,0.0075230156684877,0.6393914444444444,0.0350579641274095,0,0.0,9,0.035057964127409545,0.0038953293474899495,0.007523015668487784,0.013689300278321822,0.0015210333642579803,0.0029375584991238016,1,5,0.0,0.0350579641274095,0.0038953293474899,0.0075230156684877,0.0350579641274095,0.0,0.0038953293474899495,0.3333333333333333,0.0,3.0,0.0015210333642579803
Cencora,COR,1140859,2025-08,2025-11-25,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.005102,-0.0094302,-0.09743762,True,True,True,0.333333,1,0.693147,1,0.333333,0.5,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,3,0.333333,0,1,42,Wholesale Trade,42,True,True,computed,0.6931471805599453,1,1,0.333333,3,1.3862943611198906,1,1.0,3.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,1.935133,0.6450443333333333,0.007093664055252,0.002364554685084,0.007093664055252,0.6450443333333333,0.007093664055252,0,0.0,3,0.007093664055252036,0.002364554685084012,0.007093664055252036,0.0027699069168127,0.0009233023056042333,0.0027699069168127,1,1,0.0,0.007093664055252,0.002364554685084,0.007093664055252,0.007093664055252,0.0,0.002364554685084012,1.0,0.0,3.0,0.0009233023056042333
Cencora,COR,1140859,2025-09,2025-11-25,2025,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.005102,-0.0094302,-0.09743762,True,True,True,0.5,1,0.693147,1,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,1,42,Wholesale Trade,42,True,True,computed,0.6931471805599453,1,1,0.5,3,1.3862943611198906,1,1.5,3.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,1.462276,0.731138,0.0,0.0,0.0,0.731138,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0
Cencora,COR,1140859,2025-10,2025-11-25,2025,prefiling_lag_1m,prefiling_lag_1m,False,True,True,0.005102,-0.0094302,-0.09743762,True,True,True,0.0,0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1,1,42,Wholesale Trade,42,True,True,computed,0.0,0,0,0.0,3,1.3862943611198906,1,1.5,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,1.372649,0.6863245,0.0148570399958767,0.0074285199979383,0.0085039825791155,0.6863245,0.0,0,0.0,2,0.014857039995876713,0.007428519997938357,0.008503982579115554,0.005801320379342336,0.002900660189671168,0.0033206027213689314,0,2,0.0,0.0148570399958767,0.0074285199979383,0.0085039825791155,0.0,0.0,0.007428519997938357,1.5,0.0,0.0,0.002900660189671168
Cencora,COR,1140859,2025-11,2025-11-25,2025,same_month,same_month (caution: simultaneity risk),True,False,False,0.005102,-0.0094302,-0.09743762,True,True,True,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,1,42,Wholesale Trade,42,True,True,computed,0.0,0,0,0.0,3,1.3862943611198906,1,1.5,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,1,1.2806380000000002,0.6403190000000001,0.0,0.0,0.0,0.6403190000000001,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
Centene,CNC,1071739,2023-11,2024-02-20,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.015797,0.03244695,0.03488515,True,True,True,0.5,7,2.079442,1,0.5,0.875,0.5,0.0,0.071429,0.428571,0.0,0.0,0.0,0.0,14,0.428571,0,1,52,Finance and Insurance,52,True,True,computed,2.079441541679836,7,1,0.5,2,1.0986122886681096,1,0.1428571428571428,0.2857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,1,9.463063,0.6759330714285714,0.0437488490877229,0.0031249177919802,0.0077959550561797,0.6759330714285714,0.0062498355839604,0,0.0,14,0.04374884908772291,0.003124917791980208,0.007795955056179775,0.017082883929491807,0.0012202059949637004,0.0030441348314606746,7,6,0.0,0.0437488490877229,0.0031249177919802,0.0077959550561797,0.0062498355839604,0.0,0.003124917791980208,0.14285714285714285,0.0,0.2857142857142857,0.0012202059949637004
Centene,CNC,1071739,2023-12,2024-02-20,2023,prefiling_lag_3m,prefiling_lag_3m,False,False,True,0.015797,0.03244695,0.03488515,True,True,True,0.076923,1,0.693147,1,0.076923,0.111111,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,13,0.307692,0,1,52,Finance and Insurance,52,True,True,computed,0.6931471805599453,1,1,0.076923,2,1.0986122886681096,1,0.1538461538461538,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,1,7.969148,0.6130113846153846,0.0290679419647459,0.0022359955357496,0.0077670126791052,0.6130113846153846,0.0290679419647459,0,0.0,13,0.0290679419647459,0.002235995535749685,0.007767012679105246,0.011350339243376972,0.0008731030187213056,0.003032833522317287,1,4,0.0,0.0290679419647459,0.0022359955357496,0.0077670126791052,0.0290679419647459,0.0,0.002235995535749685,0.15384615384615385,0.0,2.0,0.0008731030187213056
